연번,종류,시도,시군구,읍면동,설치장소명,도로명주소,지번주소,경도,위도,설치일시
3865,그늘막(고정형),서울특별시,강남구,대치2동,대치우성아파트사거리 BMW 앞,서울특별시 강남구 영동대로 301   (대치동),서울특별시 강남구 대치동 984-6 ,127.0669484,37.5010594,2025-06-25
3866,그늘막(고정형),서울특별시,강남구,대치2동,,서울특별시 강남구 영동대로 237   (대치동),서울특별시 강남구 대치동 993-2 ,127.0670509,37.500657,2022-08-22
3867,그늘막(스마트형),서울특별시,강남구,대치2동,,서울특별시 강남구 남부순환로 지하3104   (대치동),서울특별시 강남구 대치동 513-4 ,127.0704997,37.496414,2023-07-21
3868,그늘막(고정형),서울특별시,강남구,대치2동,정문,"서울특별시 강남구 삼성로 150   (대치동, 한보미도맨션)",서울특별시 강남구 대치동 511 ,127.0667982,37.4953117,2023-09-01
3869,그늘막(고정형),서울특별시,강남구,대치2동,미도아파트 정문 인근 횡단보도2,"서울특별시 강남구 삼성로 150   (대치동, 한보미도맨션)",서울특별시 강남구 대치동 511 ,127.0667982,37.4953117,2020-09-01
3870,그늘막(고정형),서울특별시,강남구,대치2동,투썸플레이스 앞,서울특별시 강남구 삼성로 334   (대치동),서울특별시 강남구 대치동 962-21 ,127.0597367,37.5015103,2024-07-01
3871,그늘막(고정형),서울특별시,강남구,대치2동,학여울역 세텍 대각선 건너편 (교통섬),서울특별시 강남구 영동대로 214-2    (대치동),서울특별시 강남구 대치동 995 ,127.0646578,37.5053385,2025-11-20
3872,그늘막(고정형),서울특별시,강남구,대치2동,학여울역 세텍 대각선 건너편 (교통섬),서울특별시 강남구 테헤란로 408-2    (대치동),서울특별시 강남구 대치동 1011 ,127.0597681,37.5075875,2025-11-20
3873,그늘막(고정형),서울특별시,강남구,대치4동,한티역 1번출구 횡단보도 앞,서울특별시 강남구 도곡로 401   (대치동),서울특별시 강남구 대치동 937 ,127.0530326,37.4966052,2018-09-01
3874,그늘막(스마트형),서울특별시,강남구,대치4동,은마아파트 입구교차로 횡단보도 앞,서울특별시 강남구 삼성로 301   (대치동),서울특별시 강남구 대치동 941-18 ,127.0605688,37.4990644,2025-09-24
3875,그늘막(스마트형),서울특별시,강남구,대치4동,롯데백화점옆 혜민한의원 앞,서울특별시 강남구 도곡로 405   (대치동),서울특별시 강남구 대치동 938-24 ,127.0547026,37.4970917,2025-09-17
3876,그늘막(스마트형),서울특별시,강남구,대치4동,,서울특별시 강남구 삼성로 403   (대치동),서울특별시 강남구 대치동 903-30 ,127.0583278,37.5031851,2025-09-17
3877,그늘막(고정형),서울특별시,강남구,대치4동,,서울특별시 강남구 도곡로 441   (대치동),서울특별시 강남구 대치동 940-8 ,127.0586217,37.4983723,2021-11-30
3878,그늘막(고정형),서울특별시,강남구,대치4동,,서울특별시 강남구 도곡로 443   (대치동),서울특별시 강남구 대치동 941-27 ,127.0589247,37.498478,2022-10-28
3879,그늘막(고정형),서울특별시,강남구,대치4동,동부센트레빌 건너편,서울특별시 강남구 선릉로 424   (대치동),서울특별시 강남구 대치동 897 ,127.0499647,37.502934,2025-05-25
3880,그늘막(스마트형),서울특별시,강남구,역삼1동,,서울특별시 강남구 강남대로 368   (역삼동),서울특별시 강남구 역삼동 826-22 ,127.029023,37.4956468,2025-09-24
3881,그늘막(고정형),서울특별시,강남구,역삼1동,,서울특별시 강남구 논현로 303   (역삼동),서울특별시 강남구 역삼동 798-16 ,127.0405313,37.4925409,2019-05-01
3882,그늘막(스마트형),서울특별시,강남구,역삼1동,,서울특별시 강남구 강남대로 362   (역삼동),서울특별시 강남구 역삼동 826-20 ,127.0292127,37.4952373,2025-09-17
3883,그늘막(고정형),서울특별시,강남구,역삼1동,,서울특별시 강남구 강남대로 334   (역삼동),서울특별시 강남구 역삼동 832 ,127.0303192,37.4929448,2018-09-01
3884,그늘막(스마트형),서울특별시,강남구,역삼1동,,서울특별시 강남구 강남대로 438   (역삼동),서울특별시 강남구 역삼동 814-6 ,127.0262292,37.5015299,2023-06-21
3885,그늘막(스마트형),서울특별시,강남구,역삼1동,,서울특별시 강남구 강남대로 432   (역삼동),서울특별시 강남구 역삼동 815 ,127.0263934,37.5011636,2023-06-21
3886,그늘막(고정형),서울특별시,강남구,역삼1동,,서울특별시 강남구 강남대로 298   (역삼동),서울특별시 강남구 역삼동 838 ,127.0318467,37.4898285,2018-09-01
3887,그늘막(고정형),서울특별시,강남구,역삼1동,,서울특별시 강남구 테헤란로 121   (역삼동),서울특별시 강남구 역삼동 648-26 ,127.0310936,37.4992914,2018-09-01
3888,그늘막(고정형),서울특별시,강남구,역삼1동,,서울특별시 강남구 선릉로 577   (역삼동),서울특별시 강남구 역삼동 682-21 ,127.0436894,37.5100411,2018-09-01
3889,그늘막(고정형),서울특별시,강남구,역삼1동,,서울특별시 강남구 테헤란로 152   (역삼동),서울특별시 강남구 역삼동 737 ,127.0367921,37.5004267,2018-09-01
3890,그늘막(고정형),서울특별시,강남구,역삼1동,,서울특별시 강남구 테헤란로 151   (역삼동),서울특별시 강남구 역삼동 642-24 ,127.0365449,37.501041,2018-09-01
3891,그늘막(고정형),서울특별시,강남구,역삼1동,,서울특별시 강남구 테헤란로 120   (역삼동),서울특별시 강남구 역삼동 824-20 ,127.0309652,37.4987073,2019-05-01
3892,그늘막(고정형),서울특별시,강남구,역삼1동,,서울특별시 강남구 테헤란로 124   (역삼동),서울특별시 강남구 역삼동 823 ,127.0313482,37.4988157,2019-05-01
3893,그늘막(고정형),서울특별시,강남구,역삼1동,,서울특별시 강남구 테헤란로 119   (역삼동),서울특별시 강남구 역삼동 649-14 ,127.0307834,37.4992051,2019-06-01
3894,그늘막(고정형),서울특별시,강남구,역삼1동,,서울특별시 강남구 테헤란로 301   (역삼동),서울특별시 강남구 역삼동 701-2 ,127.0428718,37.5030223,2018-09-01
3895,그늘막(고정형),서울특별시,강남구,역삼1동,,서울특별시 강남구 테헤란로 231   (역삼동),서울특별시 강남구 역삼동 676 ,127.0423361,37.5028505,2021-09-27
3896,그늘막(고정형),서울특별시,강남구,역삼1동,,서울특별시 강남구 역삼로 124   (역삼동),서울특별시 강남구 역삼동 833-4 ,127.0333041,37.4938918,2021-09-27
3897,그늘막(고정형),서울특별시,강남구,역삼1동,역삼초교사거리 횡단보도(북서),서울특별시 강남구 역삼로 125   (역삼동),서울특별시 강남구 역삼동 829-15 ,127.0335539,37.4942601,2020-09-01
3898,그늘막(고정형),서울특별시,강남구,역삼1동,으뜸플러스 안경점 앞,서울특별시 강남구 역삼로 128   (역삼동),서울특별시 강남구 역삼동 834 ,127.0336206,37.4940077,2024-08-03
3899,그늘막(고정형),서울특별시,강남구,역삼1동,,서울특별시 강남구 역삼로 123   (역삼동),서울특별시 강남구 역삼동 830-71 ,127.0331284,37.4941157,2025-11-17
3900,그늘막(고정형),서울특별시,강남구,역삼1동,,"서울특별시 강남구 언주로 565   (역삼동, 상지 카일룸 블랙)",서울특별시 강남구 역삼동 653-3 ,127.0383292,37.508445,2025-11-19
3901,그늘막(고정형),서울특별시,강남구,역삼2동,본관,서울특별시 강남구 역삼로 251   (역삼동),서울특별시 강남구 역삼동 731 ,127.0444358,37.4986114,2018-09-01
3902,그늘막(고정형),서울특별시,강남구,역삼2동,201동,"서울특별시 강남구 역삼로 307   (역삼동, 역삼 IPARK)",서울특별시 강남구 역삼동 713-11 ,127.0448311,37.4988156,2018-09-01
3903,그늘막(고정형),서울특별시,강남구,역삼2동,101동,"서울특별시 강남구 도곡로43길 21   (역삼동, 래미안그레이튼)",서울특별시 강남구 역삼동 762-3 ,127.046819,37.4945069,2018-09-01
3904,그늘막(고정형),서울특별시,강남구,역삼2동,역삼역1 번출구 앞,서울특별시 강남구 테헤란로 202   (역삼동),서울특별시 강남구 역삼동 717 ,127.0373026,37.5004835,2018-09-01
3905,그늘막(고정형),서울특별시,강남구,역삼2동,남자빌딩,서울특별시 강남구 도곡로 203   (역삼동),서울특별시 강남구 역삼동 788-15 ,127.0410255,37.4926646,2019-04-01
3906,그늘막(고정형),서울특별시,강남구,역삼2동,풍천민물장어 ,서울특별시 강남구 언주로 301   (역삼동),서울특별시 강남구 역삼동 785-13 ,127.0463861,37.4943576,2018-09-01
3907,그늘막(고정형),서울특별시,강남구,역삼2동,역삼지하보도1번 2번 사이  ,서울특별시 강남구 테헤란로 302   (역삼동),서울특별시 강남구 역삼동 706 ,127.042942,37.5023443,2018-09-01
3908,그늘막(고정형),서울특별시,강남구,역삼2동,역삼역 지하보도 3번 4번 사이,서울특별시 강남구 테헤란로 242   (역삼동),서울특별시 강남구 역삼동 720-7 ,127.0426343,37.5022505,2018-09-01
3909,그늘막(고정형),서울특별시,강남구,역삼2동,역삼중학교 , ,서울특별시 강남구 역삼동 767-20 ,127.0484148,37.4949868,2020-05-11
3910,그늘막(스마트형),서울특별시,강남구,역삼2동,,서울특별시 강남구 언주로 337   (역삼동),서울특별시 강남구 역삼동 772 ,127.0444849,37.498242,2023-07-21
3911,그늘막(고정형),서울특별시,강남구,역삼2동,,"서울특별시 강남구 언주로 322   (역삼동, 상지리츠빌)",서울특별시 강남구 역삼동 761 ,127.0457838,37.4967573,2022-08-22
3912,그늘막(고정형),서울특별시,강남구,역삼2동,개나리아파트 사거리 앞(래미안아파트 방면),"서울특별시 강남구 역삼로 306   (역삼동, 개나리 래미안)",서울특별시 강남구 역삼동 754 ,127.0450696,37.4984406,2022-09-30
3913,그늘막(고정형),서울특별시,강남구,역삼2동,언주로 313 앞,서울특별시 강남구 언주로 313   (역삼동),서울특별시 강남구 역삼동 779-9 ,127.0457897,37.4956133,2022-10-28
3914,그늘막(고정형),서울특별시,강남구,역삼2동,역삼 e편한세상 사거리, ,서울특별시 강남구 역삼동 755-8 ,127.0485914,37.497844,2020-09-01
3915,그늘막(고정형),서울특별시,강남구,역삼2동,도성초교사거리, ,서울특별시 강남구 역삼동 716-5 ,127.0506084,37.5006742,2025-05-25
3916,그늘막(고정형),서울특별시,강남구,역삼2동,102동 앞 횡단보도,"서울특별시 강남구 언주로 420   (역삼동, 역삼자이아파트)",서울특별시 강남구 역삼동 711-3 ,127.044096,37.5004401,2025-05-31
3917,그늘막(고정형),서울특별시,강남구,역삼2동,앞 횡단보도,"서울특별시 강남구 선릉로 423   (역삼동, 동부센트레빌)",서울특별시 강남구 역삼동 716 ,127.0496187,37.5028127,2025-05-30
3918,그늘막(고정형),서울특별시,강남구,역삼2동,,서울특별시 강남구 논현로 318   (역삼동),서울특별시 강남구 역삼동 776-12 ,127.040475,37.4936581,2025-11-17
3919,그늘막(고정형),서울특별시,강남구,역삼2동,강남프라자 앞,서울특별시 강남구 언주로 314   (역삼동),서울특별시 강남구 역삼동 761-19 ,127.046289,37.4958397,2020-07-16
3920,그늘막(고정형),서울특별시,강남구,도곡1동,,서울특별시 강남구 도곡로 194   (도곡동),서울특별시 강남구 도곡동 544-5 ,127.0407356,37.4921278,2018-09-01
3921,그늘막(스마트형),서울특별시,강남구,도곡1동,,서울특별시 강남구 강남대로 240   (도곡동),서울특별시 강남구 도곡동 953-1 ,127.0344162,37.4850323,2025-09-26
3922,그늘막(고정형),서울특별시,강남구,도곡1동,,서울특별시 강남구 언주로 201   (도곡동),서울특별시 강남구 도곡동 168 ,127.0492418,37.4883891,2019-04-01
3923,그늘막(고정형),서울특별시,강남구,도곡1동,,서울특별시 강남구 도곡로 204   (도곡동),서울특별시 강남구 도곡동 543 ,127.0411604,37.4922645,2019-04-01
3924,그늘막(고정형),서울특별시,강남구,도곡1동,,서울특별시 강남구 강남대로 292   (도곡동),서울특별시 강남구 도곡동 943 ,127.0320287,37.4895019,2019-04-01
3925,그늘막(고정형),서울특별시,강남구,도곡1동,, ,서울특별시 강남구 도곡동 207-16 ,127.0411136,37.4857379,2018-10-01
3926,그늘막(고정형),서울특별시,강남구,도곡1동,,서울특별시 강남구 남부순환로 2737   (도곡동),서울특별시 강남구 도곡동 180-31 ,127.04519,37.4864763,2019-06-01
3927,그늘막(고정형),서울특별시,강남구,도곡1동,, ,서울특별시 강남구 도곡동 산 39-3 ,127.0416826,37.4858583,2019-07-01
3928,그늘막(고정형),서울특별시,강남구,도곡1동,강남세브란스 사거리 앞,"서울특별시 강남구 도곡로 242   (도곡동, 삼호아파트)",서울특별시 강남구 도곡동 540 ,127.0465519,37.4939056,2020-09-01
3929,그늘막(고정형),서울특별시,강남구,도곡2동,도곡역 4번출구 횡단보도앞, ,서울특별시 강남구 도곡동 339-2 ,127.0552902,37.4906077,2018-11-01
3930,그늘막(고정형),서울특별시,강남구,도곡2동,도곡역 1번출구,서울특별시 강남구 남부순환로 지하2814   (도곡동),서울특별시 강남구 도곡동 339-2 ,127.0551097,37.4909122,2019-05-01
3931,그늘막(고정형),서울특별시,강남구,도곡2동,매봉터널사거리 교통섬(도곡동 삼성래미안아파트앞),"서울특별시 강남구 언주로 202   (도곡동, 삼성래미안아파트)",서울특별시 강남구 도곡동 91-5 ,127.0499398,37.488741,2019-04-01
3932,그늘막(고정형),서울특별시,강남구,도곡2동,매봉터널사거리 교통섬 (개포한신아파트 방향 상가동 앞),"서울특별시 강남구 언주로 123   (도곡동, 개포한신아파트)",서울특별시 강남구 도곡동 464 ,127.0497169,37.4879596,2018-09-01
